Model,Threshold,Sensitivity,Specificity,PositivePredictiveValue,NegativePredictiveValue
Group ~ NTF3+uPA,Inf,0,1,,0.417721518987342
Group ~ IL10+IL17C,-Inf,1,0,0.582278481012658,
Group ~ IL10+IL17C,0.215565032381831,1,0.0303030303030303,0.58974358974359,1
Group ~ IL10+IL17C,0.237206156043764,1,0.0606060606060606,0.597402597402597,1
Group ~ IL10+IL17C,0.26873951922494,1,0.0909090909090909,0.605263157894737,1
Group ~ IL10+IL17C,0.306465365223846,1,0.121212121212121,0.613333333333333,1
Group ~ IL10+IL17C,0.331692029509989,1,0.151515151515152,0.621621621621622,1
Group ~ IL10+IL17C,0.343673511997491,1,0.181818181818182,0.63013698630137,1
Group ~ IL10+IL17C,0.360015636879785,1,0.212121212121212,0.638888888888889,1
Group ~ IL10+IL17C,0.367834474627489,1,0.242424242424242,0.647887323943662,1
Group ~ IL10+IL17C,0.374905683334787,0.978260869565217,0.242424242424242,0.642857142857143,0.888888888888889
Group ~ IL10+IL17C,0.381762741241141,0.978260869565217,0.272727272727273,0.652173913043478,0.9
Group ~ IL10+IL17C,0.384793886298228,0.956521739130435,0.272727272727273,0.647058823529412,0.818181818181818
Group ~ IL10+IL17C,0.388370333792544,0.956521739130435,0.303030303030303,0.656716417910448,0.833333333333333
Group ~ IL10+IL17C,0.392447444806694,0.956521739130435,0.333333333333333,0.666666666666667,0.846153846153846
Group ~ IL10+IL17C,0.39546808318628,0.934782608695652,0.333333333333333,0.661538461538462,0.785714285714286
Group ~ IL10+IL17C,0.402585304446753,0.934782608695652,0.363636363636364,0.671875,0.8
Group ~ IL10+IL17C,0.416007582765585,0.91304347826087,0.363636363636364,0.666666666666667,0.75
Group ~ IL10+IL17C,0.426243080209846,0.91304347826087,0.393939393939394,0.67741935483871,0.764705882352941
Group ~ IL10+IL17C,0.429292296809802,0.891304347826087,0.393939393939394,0.672131147540984,0.722222222222222
Group ~ IL10+IL17C,0.434401539871538,0.869565217391304,0.393939393939394,0.666666666666667,0.68421052631579
Group ~ IL10+IL17C,0.44083208205878,0.869565217391304,0.424242424242424,0.677966101694915,0.7
Group ~ IL10+IL17C,0.445695445185965,0.847826086956522,0.424242424242424,0.672413793103448,0.666666666666667
Group ~ IL10+IL17C,0.449377578525111,0.847826086956522,0.454545454545455,0.68421052631579,0.681818181818182
Group ~ IL10+IL17C,0.451776857085329,0.826086956521739,0.454545454545455,0.678571428571429,0.652173913043478
Group ~ IL10+IL17C,0.457885765611076,0.826086956521739,0.484848484848485,0.690909090909091,0.666666666666667
Group ~ IL10+IL17C,0.469938046148157,0.804347826086957,0.484848484848485,0.685185185185185,0.64
Group ~ IL10+IL17C,0.492694534952219,0.782608695652174,0.484848484848485,0.679245283018868,0.615384615384615
Group ~ IL10+IL17C,0.509117236145847,0.782608695652174,0.515151515151515,0.692307692307692,0.62962962962963
Group ~ IL10+IL17C,0.510583299749113,0.782608695652174,0.545454545454545,0.705882352941177,0.642857142857143
Group ~ IL10+IL17C,0.511844429451143,0.782608695652174,0.575757575757576,0.72,0.655172413793103
Group ~ IL10+IL17C,0.513582573916479,0.760869565217391,0.575757575757576,0.714285714285714,0.633333333333333
Group ~ IL10+IL17C,0.517358774489588,0.739130434782609,0.575757575757576,0.708333333333333,0.612903225806452
Group ~ IL10+IL17C,0.528472514301621,0.717391304347826,0.575757575757576,0.702127659574468,0.59375
Group ~ IL10+IL17C,0.537855564302078,0.695652173913044,0.575757575757576,0.695652173913044,0.575757575757576
Group ~ IL10+IL17C,0.541490344018868,0.673913043478261,0.575757575757576,0.688888888888889,0.558823529411765
Group ~ IL10+IL17C,0.544476138265065,0.652173913043478,0.575757575757576,0.681818181818182,0.542857142857143
Group ~ IL10+IL17C,0.545001180792285,0.652173913043478,0.606060606060606,0.697674418604651,0.555555555555556
Group ~ IL10+IL17C,0.547381841077347,0.630434782608696,0.606060606060606,0.690476190476191,0.540540540540541
Group ~ IL10+IL17C,0.555682248419212,0.608695652173913,0.606060606060606,0.682926829268293,0.526315789473684
Group ~ IL10+IL17C,0.56315566870194,0.608695652173913,0.636363636363636,0.7,0.538461538461538
Group ~ IL10+IL17C,0.569437970849831,0.608695652173913,0.666666666666667,0.717948717948718,0.55
Group ~ IL10+IL17C,0.578878550647638,0.608695652173913,0.696969696969697,0.736842105263158,0.560975609756098
Group ~ IL10+IL17C,0.590166795477799,0.608695652173913,0.727272727272727,0.756756756756757,0.571428571428571
Group ~ IL10+IL17C,0.599222450836605,0.586956521739131,0.727272727272727,0.75,0.558139534883721
Group ~ IL10+IL17C,0.609521057137283,0.565217391304348,0.727272727272727,0.742857142857143,0.545454545454545
Group ~ IL10+IL17C,0.621699065032009,0.543478260869565,0.727272727272727,0.735294117647059,0.533333333333333
Group ~ IL10+IL17C,0.626100840292179,0.543478260869565,0.757575757575758,0.757575757575758,0.543478260869565
Group ~ IL10+IL17C,0.626952819181567,0.543478260869565,0.787878787878788,0.78125,0.553191489361702
Group ~ IL10+IL17C,0.643870009022893,0.521739130434783,0.787878787878788,0.774193548387097,0.541666666666667
Group ~ IL10+IL17C,0.660145242840348,0.5,0.787878787878788,0.766666666666667,0.530612244897959
Group ~ IL10+IL17C,0.660628844759922,0.478260869565217,0.787878787878788,0.758620689655172,0.52
Group ~ IL10+IL17C,0.663251645883186,0.456521739130435,0.787878787878788,0.75,0.509803921568627
Group ~ IL10+IL17C,0.665811734864211,0.434782608695652,0.787878787878788,0.740740740740741,0.5
Group ~ IL10+IL17C,0.669127233620828,0.41304347826087,0.787878787878788,0.730769230769231,0.490566037735849
Group ~ IL10+IL17C,0.673070529628062,0.391304347826087,0.787878787878788,0.72,0.481481481481482
Group ~ IL10+IL17C,0.686727624701895,0.369565217391304,0.787878787878788,0.708333333333333,0.472727272727273
Group ~ IL10+IL17C,0.703268257619405,0.369565217391304,0.818181818181818,0.739130434782609,0.482142857142857
Group ~ IL10+IL17C,0.710522505903408,0.369565217391304,0.848484848484848,0.772727272727273,0.491228070175439
Group ~ IL10+IL17C,0.713975878896912,0.347826086956522,0.848484848484848,0.761904761904762,0.482758620689655
Group ~ IL10+IL17C,0.714667188711711,0.326086956521739,0.848484848484848,0.75,0.474576271186441
Group ~ IL10+IL17C,0.719907617048496,0.326086956521739,0.878787878787879,0.789473684210526,0.483333333333333
Group ~ IL10+IL17C,0.725989012395282,0.304347826086957,0.878787878787879,0.777777777777778,0.475409836065574
Group ~ IL10+IL17C,0.731540478855762,0.282608695652174,0.878787878787879,0.764705882352941,0.467741935483871
Group ~ IL10+IL17C,0.745149409637419,0.282608695652174,0.909090909090909,0.8125,0.476190476190476
Group ~ IL10+IL17C,0.757062959203159,0.260869565217391,0.909090909090909,0.8,0.46875
Group ~ IL10+IL17C,0.766475484423921,0.239130434782609,0.909090909090909,0.785714285714286,0.461538461538462
Group ~ IL10+IL17C,0.774379242013474,0.239130434782609,0.939393939393939,0.846153846153846,0.46969696969697
Group ~ IL10+IL17C,0.7821784096199,0.217391304347826,0.939393939393939,0.833333333333333,0.462686567164179
Group ~ IL10+IL17C,0.789253955424245,0.195652173913043,0.939393939393939,0.818181818181818,0.455882352941176
Group ~ IL10+IL17C,0.794117949308336,0.173913043478261,0.939393939393939,0.8,0.449275362318841
Group ~ IL10+IL17C,0.810371533830326,0.173913043478261,0.96969696969697,0.888888888888889,0.457142857142857
Group ~ IL10+IL17C,0.825985038148721,0.152173913043478,0.96969696969697,0.875,0.450704225352113
Group ~ IL10+IL17C,0.830730719391432,0.130434782608696,0.96969696969697,0.857142857142857,0.444444444444444
Group ~ IL10+IL17C,0.845122468911807,0.108695652173913,0.96969696969697,0.833333333333333,0.438356164383562
Group ~ IL10+IL17C,0.860983527043304,0.0869565217391304,0.96969696969697,0.8,0.432432432432432
Group ~ IL10+IL17C,0.871517774874524,0.0652173913043478,0.96969696969697,0.75,0.426666666666667
Group ~ IL10+IL17C,0.898061529746825,0.0434782608695652,0.96969696969697,0.666666666666667,0.421052631578947
Group ~ IL10+IL17C,0.936995692192831,0.0434782608695652,1,1,0.428571428571429
Group ~ IL10+IL17C,0.964168146008817,0.0217391304347826,1,1,0.423076923076923
Group ~ IL10+IL17C,Inf,0,1,,0.417721518987342
Group ~ IL10+uPA,-Inf,1,0,0.582278481012658,
Group ~ IL10+uPA,0.0692998633852661,1,0.0303030303030303,0.58974358974359,1
Group ~ IL10+uPA,0.111194217868107,1,0.0606060606060606,0.597402597402597,1
Group ~ IL10+uPA,0.179532362324388,1,0.0909090909090909,0.605263157894737,1
Group ~ IL10+uPA,0.250596187061328,0.978260869565217,0.0909090909090909,0.6,0.75
Group ~ IL10+uPA,0.281640537546881,0.978260869565217,0.121212121212121,0.608108108108108,0.8
Group ~ IL10+uPA,0.318174905307873,0.978260869565217,0.151515151515152,0.616438356164384,0.833333333333333
Group ~ IL10+uPA,0.33793013852751,0.956521739130435,0.151515151515152,0.611111111111111,0.714285714285714
Group ~ IL10+uPA,0.350705998681805,0.934782608695652,0.151515151515152,0.605633802816901,0.625
Group ~ IL10+uPA,0.358006289961438,0.91304347826087,0.151515151515152,0.6,0.555555555555556
Group ~ IL10+uPA,0.369002954372363,0.91304347826087,0.181818181818182,0.608695652173913,0.6
Group ~ IL10+uPA,0.375528247112087,0.91304347826087,0.212121212121212,0.617647058823529,0.636363636363636
Group ~ IL10+uPA,0.378915598310222,0.91304347826087,0.242424242424242,0.626865671641791,0.666666666666667
Group ~ IL10+uPA,0.383769526885648,0.91304347826087,0.272727272727273,0.636363636363636,0.692307692307692
Group ~ IL10+uPA,0.389578101198794,0.891304347826087,0.272727272727273,0.630769230769231,0.642857142857143
Group ~ IL10+uPA,0.393927340843214,0.891304347826087,0.303030303030303,0.640625,0.666666666666667
Group ~ IL10+uPA,0.400047089617344,0.891304347826087,0.333333333333333,0.650793650793651,0.6875
Group ~ IL10+uPA,0.414322664282973,0.869565217391304,0.333333333333333,0.645161290322581,0.647058823529412
Group ~ IL10+uPA,0.442443664176813,0.869565217391304,0.363636363636364,0.655737704918033,0.666666666666667
Group ~ IL10+uPA,0.464514354534653,0.869565217391304,0.393939393939394,0.666666666666667,0.68421052631579
Group ~ IL10+uPA,0.476936090701523,0.869565217391304,0.424242424242424,0.677966101694915,0.7
Group ~ IL10+uPA,0.491743664236744,0.869565217391304,0.454545454545455,0.689655172413793,0.714285714285714
Group ~ IL10+uPA,0.501488643322525,0.869565217391304,0.484848484848485,0.701754385964912,0.727272727272727
Group ~ IL10+uPA,0.51569325105517,0.847826086956522,0.484848484848485,0.696428571428571,0.695652173913044
Group ~ IL10+uPA,0.52772532171532,0.826086956521739,0.484848484848485,0.690909090909091,0.666666666666667
Group ~ IL10+uPA,0.531492591837757,0.826086956521739,0.515151515151515,0.703703703703704,0.68
Group ~ IL10+uPA,0.534402238885818,0.804347826086957,0.515151515151515,0.69811320754717,0.653846153846154
Group ~ IL10+uPA,0.536096238469012,0.782608695652174,0.515151515151515,0.692307692307692,0.62962962962963
Group ~ IL10+uPA,0.538159731010469,0.782608695652174,0.545454545454545,0.705882352941177,0.642857142857143
Group ~ IL10+uPA,0.541855484507155,0.782608695652174,0.575757575757576,0.72,0.655172413793103
Group ~ IL10+uPA,0.544325653018335,0.760869565217391,0.575757575757576,0.714285714285714,0.633333333333333
Group ~ IL10+uPA,0.545341571179974,0.739130434782609,0.575757575757576,0.708333333333333,0.612903225806452
Group ~ IL10+uPA,0.546127561051944,0.717391304347826,0.575757575757576,0.702127659574468,0.59375
Group ~ IL10+uPA,0.548699125716979,0.717391304347826,0.606060606060606,0.717391304347826,0.606060606060606
Group ~ IL10+uPA,0.551180236362153,0.717391304347826,0.636363636363636,0.733333333333333,0.617647058823529
Group ~ IL10+uPA,0.559068944216454,0.717391304347826,0.666666666666667,0.75,0.628571428571429
Group ~ IL10+uPA,0.57280819998803,0.695652173913044,0.666666666666667,0.744186046511628,0.611111111111111
Group ~ IL10+uPA,0.581959035616025,0.673913043478261,0.666666666666667,0.738095238095238,0.594594594594595
Group ~ IL10+uPA,0.587456578649877,0.652173913043478,0.666666666666667,0.731707317073171,0.578947368421053
Group ~ IL10+uPA,0.590152460656212,0.630434782608696,0.666666666666667,0.725,0.564102564102564
Group ~ IL10+uPA,0.605538961683039,0.608695652173913,0.666666666666667,0.717948717948718,0.55
Group ~ IL10+uPA,0.6222065798419,0.608695652173913,0.696969696969697,0.736842105263158,0.560975609756098
Group ~ IL10+uPA,0.627104932745791,0.586956521739131,0.696969696969697,0.72972972972973,0.547619047619048
Group ~ IL10+uPA,0.63107650066581,0.586956521739131,0.727272727272727,0.75,0.558139534883721
Group ~ IL10+uPA,0.632090270957197,0.565217391304348,0.727272727272727,0.742857142857143,0.545454545454545
Group ~ IL10+uPA,0.635894314241095,0.543478260869565,0.727272727272727,0.735294117647059,0.533333333333333
Group ~ IL10+uPA,0.642133313584759,0.521739130434783,0.727272727272727,0.727272727272727,0.521739130434783
Group ~ IL10+uPA,0.646493550143766,0.521739130434783,0.757575757575758,0.75,0.531914893617021
Group ~ IL10+uPA,0.651391770736281,0.521739130434783,0.787878787878788,0.774193548387097,0.541666666666667
Group ~ IL10+uPA,0.657166786045218,0.521739130434783,0.818181818181818,0.8,0.551020408163265
Group ~ IL10+uPA,0.659756966891433,0.5,0.818181818181818,0.793103448275862,0.54
Group ~ IL10+uPA,0.660607662483941,0.478260869565217,0.818181818181818,0.785714285714286,0.529411764705882
Group ~ IL10+uPA,0.663378928249874,0.456521739130435,0.818181818181818,0.777777777777778,0.519230769230769
Group ~ IL10+uPA,0.669294107980397,0.434782608695652,0.818181818181818,0.769230769230769,0.509433962264151
Group ~ IL10+uPA,0.674954633457663,0.434782608695652,0.848484848484848,0.8,0.518518518518519
Group ~ IL10+uPA,0.679204293377653,0.41304347826087,0.848484848484848,0.791666666666667,0.509090909090909
Group ~ IL10+uPA,0.682434796917145,0.391304347826087,0.848484848484848,0.782608695652174,0.5
Group ~ IL10+uPA,0.685289938917047,0.369565217391304,0.848484848484848,0.772727272727273,0.491228070175439
Group ~ IL10+uPA,0.689439899111802,0.347826086956522,0.848484848484848,0.761904761904762,0.482758620689655
Group ~ IL10+uPA,0.692239148903307,0.347826086956522,0.878787878787879,0.8,0.491525423728814
Group ~ IL10+uPA,0.700112187074061,0.326086956521739,0.878787878787879,0.789473684210526,0.483333333333333
Group ~ IL10+uPA,0.711948287471302,0.304347826086957,0.878787878787879,0.777777777777778,0.475409836065574
Group ~ IL10+uPA,0.729640944414012,0.282608695652174,0.878787878787879,0.764705882352941,0.467741935483871
Group ~ IL10+uPA,0.744148639894987,0.260869565217391,0.878787878787879,0.75,0.46031746031746
Group ~ IL10+uPA,0.759682676082445,0.260869565217391,0.909090909090909,0.8,0.46875
Group ~ IL10+uPA,0.774107929686516,0.239130434782609,0.909090909090909,0.785714285714286,0.461538461538462
Group ~ IL10+uPA,0.77704345700335,0.239130434782609,0.939393939393939,0.846153846153846,0.46969696969697
Group ~ IL10+uPA,0.782787926080555,0.217391304347826,0.939393939393939,0.833333333333333,0.462686567164179
Group ~ IL10+uPA,0.786873238529543,0.195652173913043,0.939393939393939,0.818181818181818,0.455882352941176
Group ~ IL10+uPA,0.795816796432639,0.173913043478261,0.939393939393939,0.8,0.449275362318841
Group ~ IL10+uPA,0.804241683186181,0.152173913043478,0.939393939393939,0.777777777777778,0.442857142857143
Group ~ IL10+uPA,0.810457020733339,0.152173913043478,0.96969696969697,0.875,0.450704225352113
Group ~ IL10+uPA,0.821193732164679,0.130434782608696,0.96969696969697,0.857142857142857,0.444444444444444
Group ~ IL10+uPA,0.827793654793662,0.130434782608696,1,1,0.452054794520548
Group ~ IL10+uPA,0.845556447799547,0.108695652173913,1,1,0.445945945945946
Group ~ IL10+uPA,0.875001290253592,0.0869565217391304,1,1,0.44
Group ~ IL10+uPA,0.898494874512555,0.0652173913043478,1,1,0.434210526315789
Group ~ IL10+uPA,0.912319756612406,0.0434782608695652,1,1,0.428571428571429
Group ~ IL10+uPA,0.943607599122082,0.0217391304347826,1,1,0.423076923076923
Group ~ IL10+uPA,Inf,0,1,,0.417721518987342
Group ~ IL17C+uPA,-Inf,1,0,0.582278481012658,
Group ~ IL17C+uPA,0.0781416302018896,1,0.0303030303030303,0.58974358974359,1
Group ~ IL17C+uPA,0.167644029889544,1,0.0606060606060606,0.597402597402597,1
Group ~ IL17C+uPA,0.217210692374615,0.978260869565217,0.0606060606060606,0.592105263157895,0.666666666666667
Group ~ IL17C+uPA,0.234762987256164,0.978260869565217,0.0909090909090909,0.6,0.75
Group ~ IL17C+uPA,0.237415291848405,0.956521739130435,0.0909090909090909,0.594594594594595,0.6
Group ~ IL17C+uPA,0.237648869201995,0.956521739130435,0.121212121212121,0.602739726027397,0.666666666666667
Group ~ IL17C+uPA,0.237941024104146,0.956521739130435,0.151515151515152,0.611111111111111,0.714285714285714
Group ~ IL17C+uPA,0.242905414219104,0.934782608695652,0.151515151515152,0.605633802816901,0.625
Group ~ IL17C+uPA,0.253741156801028,0.934782608695652,0.181818181818182,0.614285714285714,0.666666666666667
Group ~ IL17C+uPA,0.264203609973701,0.934782608695652,0.212121212121212,0.623188405797102,0.7
Group ~ IL17C+uPA,0.273980154943682,0.934782608695652,0.242424242424242,0.632352941176471,0.727272727272727
Group ~ IL17C+uPA,0.285162999906722,0.934782608695652,0.272727272727273,0.641791044776119,0.75
Group ~ IL17C+uPA,0.295825791034415,0.934782608695652,0.303030303030303,0.651515151515152,0.769230769230769
Group ~ IL17C+uPA,0.32078277908544,0.934782608695652,0.333333333333333,0.661538461538462,0.785714285714286
Group ~ IL17C+uPA,0.35113233387165,0.91304347826087,0.333333333333333,0.65625,0.733333333333333
Group ~ IL17C+uPA,0.373033916273975,0.91304347826087,0.363636363636364,0.666666666666667,0.75
Group ~ IL17C+uPA,0.390961781011017,0.91304347826087,0.393939393939394,0.67741935483871,0.764705882352941
Group ~ IL17C+uPA,0.399873719538826,0.91304347826087,0.424242424242424,0.688524590163934,0.777777777777778
Group ~ IL17C+uPA,0.409717485818188,0.891304347826087,0.424242424242424,0.683333333333333,0.736842105263158
Group ~ IL17C+uPA,0.422762336605491,0.891304347826087,0.454545454545455,0.694915254237288,0.75
Group ~ IL17C+uPA,0.432064364816399,0.891304347826087,0.484848484848485,0.706896551724138,0.761904761904762
Group ~ IL17C+uPA,0.458384227839408,0.891304347826087,0.515151515151515,0.719298245614035,0.772727272727273
Group ~ IL17C+uPA,0.488207190858567,0.891304347826087,0.545454545454545,0.732142857142857,0.782608695652174
Group ~ IL17C+uPA,0.497920398052849,0.891304347826087,0.575757575757576,0.745454545454546,0.791666666666667
Group ~ IL17C+uPA,0.501675258786,0.891304347826087,0.606060606060606,0.759259259259259,0.8
Group ~ IL17C+uPA,0.5071518826911,0.891304347826087,0.636363636363636,0.773584905660377,0.807692307692308
Group ~ IL17C+uPA,0.512047867977972,0.891304347826087,0.666666666666667,0.788461538461538,0.814814814814815
Group ~ IL17C+uPA,0.512654101295211,0.869565217391304,0.666666666666667,0.784313725490196,0.785714285714286
Group ~ IL17C+uPA,0.520705740156492,0.847826086956522,0.666666666666667,0.78,0.758620689655172
Group ~ IL17C+uPA,0.53725026066894,0.826086956521739,0.666666666666667,0.775510204081633,0.733333333333333
Group ~ IL17C+uPA,0.552169883433301,0.826086956521739,0.696969696969697,0.791666666666667,0.741935483870968
Group ~ IL17C+uPA,0.559297025122966,0.804347826086957,0.696969696969697,0.787234042553192,0.71875
Group ~ IL17C+uPA,0.56695336256677,0.804347826086957,0.727272727272727,0.804347826086957,0.727272727272727
Group ~ IL17C+uPA,0.577204029931345,0.782608695652174,0.727272727272727,0.8,0.705882352941177
Group ~ IL17C+uPA,0.582711373635866,0.782608695652174,0.757575757575758,0.818181818181818,0.714285714285714
Group ~ IL17C+uPA,0.586611274872693,0.782608695652174,0.787878787878788,0.837209302325582,0.722222222222222
Group ~ IL17C+uPA,0.589181970911597,0.760869565217391,0.787878787878788,0.833333333333333,0.702702702702703
Group ~ IL17C+uPA,0.591428880537836,0.739130434782609,0.787878787878788,0.829268292682927,0.68421052631579
Group ~ IL17C+uPA,0.605861339562319,0.717391304347826,0.787878787878788,0.825,0.666666666666667
Group ~ IL17C+uPA,0.626810031585366,0.695652173913044,0.787878787878788,0.82051282051282,0.65
Group ~ IL17C+uPA,0.639838545688007,0.673913043478261,0.787878787878788,0.81578947368421,0.634146341463415
Group ~ IL17C+uPA,0.650373199343414,0.652173913043478,0.787878787878788,0.810810810810811,0.619047619047619
Group ~ IL17C+uPA,0.657126400368911,0.630434782608696,0.787878787878788,0.805555555555556,0.604651162790698
Group ~ IL17C+uPA,0.663031761890047,0.608695652173913,0.787878787878788,0.8,0.590909090909091
Group ~ IL17C+uPA,0.672802253219785,0.586956521739131,0.787878787878788,0.794117647058824,0.577777777777778
Group ~ IL17C+uPA,0.680770845790974,0.565217391304348,0.787878787878788,0.787878787878788,0.565217391304348
Group ~ IL17C+uPA,0.684788193371423,0.565217391304348,0.818181818181818,0.8125,0.574468085106383
Group ~ IL17C+uPA,0.686170803594988,0.543478260869565,0.818181818181818,0.806451612903226,0.5625
Group ~ IL17C+uPA,0.688853378676866,0.521739130434783,0.818181818181818,0.8,0.551020408163265
Group ~ IL17C+uPA,0.692266985657839,0.5,0.818181818181818,0.793103448275862,0.54
Group ~ IL17C+uPA,0.69679260608386,0.478260869565217,0.818181818181818,0.785714285714286,0.529411764705882
Group ~ IL17C+uPA,0.701055070298574,0.456521739130435,0.818181818181818,0.777777777777778,0.519230769230769
Group ~ IL17C+uPA,0.70501260928173,0.434782608695652,0.818181818181818,0.769230769230769,0.509433962264151
Group ~ IL17C+uPA,0.708325679008602,0.434782608695652,0.848484848484848,0.8,0.518518518518519
Group ~ IL17C+uPA,0.708712425955987,0.41304347826087,0.848484848484848,0.791666666666667,0.509090909090909
Group ~ IL17C+uPA,0.714840259900438,0.391304347826087,0.848484848484848,0.782608695652174,0.5
Group ~ IL17C+uPA,0.727650264226637,0.391304347826087,0.878787878787879,0.818181818181818,0.508771929824562
Group ~ IL17C+uPA,0.737732844867499,0.369565217391304,0.878787878787879,0.80952380952381,0.5
Group ~ IL17C+uPA,0.7438501540501,0.347826086956522,0.878787878787879,0.8,0.491525423728814
Group ~ IL17C+uPA,0.753715926747653,0.326086956521739,0.878787878787879,0.789473684210526,0.483333333333333
Group ~ IL17C+uPA,0.760788198058668,0.304347826086957,0.878787878787879,0.777777777777778,0.475409836065574
Group ~ IL17C+uPA,0.767155059297101,0.282608695652174,0.878787878787879,0.764705882352941,0.467741935483871
Group ~ IL17C+uPA,0.774367220266996,0.282608695652174,0.909090909090909,0.8125,0.476190476190476
Group ~ IL17C+uPA,0.7765376801926,0.260869565217391,0.909090909090909,0.8,0.46875
Group ~ IL17C+uPA,0.778574082483518,0.260869565217391,0.939393939393939,0.857142857142857,0.476923076923077
Group ~ IL17C+uPA,0.783139328919383,0.239130434782609,0.939393939393939,0.846153846153846,0.46969696969697
Group ~ IL17C+uPA,0.788836277543198,0.217391304347826,0.939393939393939,0.833333333333333,0.462686567164179
Group ~ IL17C+uPA,0.793883540706045,0.217391304347826,0.96969696969697,0.909090909090909,0.470588235294118
Group ~ IL17C+uPA,0.797241059288945,0.195652173913043,0.96969696969697,0.9,0.463768115942029
Group ~ IL17C+uPA,0.804308918050297,0.173913043478261,0.96969696969697,0.888888888888889,0.457142857142857
Group ~ IL17C+uPA,0.813657002042251,0.152173913043478,0.96969696969697,0.875,0.450704225352113
Group ~ IL17C+uPA,0.831233519770488,0.130434782608696,0.96969696969697,0.857142857142857,0.444444444444444
Group ~ IL17C+uPA,0.86016367374028,0.108695652173913,0.96969696969697,0.833333333333333,0.438356164383562
Group ~ IL17C+uPA,0.897040827931709,0.0869565217391304,0.96969696969697,0.8,0.432432432432432
Group ~ IL17C+uPA,0.942130185881282,0.0652173913043478,0.96969696969697,0.75,0.426666666666667
Group ~ IL17C+uPA,0.965273621588859,0.0434782608695652,0.96969696969697,0.666666666666667,0.421052631578947
Group ~ IL17C+uPA,0.967672770831298,0.0217391304347826,0.96969696969697,0.5,0.415584415584416
Group ~ IL17C+uPA,0.978050436746373,0.0217391304347826,1,1,0.423076923076923
Group ~ IL17C+uPA,Inf,0,1,,0.417721518987342
